Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
KENTUCKY,2014,48,48,60,3364
LOUISIANA,2014,48,48,1,385
MAINE,2014,48,48,5,61
MARYLAND,2014,48,48,53,1812
MASSACHUSETTS,2014,48,48,26,2045
MICHIGAN,2014,48,48,101,4461
MINNESOTA,2014,48,48,0,74
MISSISSIPPI,2014,48,48,0,1764
MISSOURI,2014,48,48,53,2893
MONTANA,2014,48,48,11,209
NEBRASKA,2014,48,48,0,484
NEVADA,2014,48,48,3,284
NEW HAMPSHIRE,2014,48,48,2,153
NEW JERSEY,2014,48,48,35,1522
NEW MEXICO,2014,48,48,4,398
NEW YORK,2014,48,48,92,5765
NORTH CAROLINA,2014,48,48,43,10165
NORTH DAKOTA,2014,48,48,0,15
OHIO,2014,48,48,51,4357
OKLAHOMA,2014,48,48,3,491
OREGON,2014,48,48,30,1888
PENNSYLVANIA,2014,48,48,175,9945
RHODE ISLAND,2014,48,48,0,149
SOUTH CAROLINA,2014,48,48,87,5648
SOUTH DAKOTA,2014,48,48,0,8
TENNESSEE,2014,48,48,19,2216
TEXAS,2014,48,48,0,7639
UTAH,2014,48,48,5,510
VERMONT,2014,48,48,0,10
VIRGINIA,2014,48,48,190,7281
WASHINGTON,2014,48,48,63,3779
WEST VIRGINIA,2014,48,48,11,519
WISCONSIN,2014,48,48,39,2327
WYOMING,2014,48,48,0,3
ALABAMA,2014,49,49,0,1503
ALASKA,2014,49,49,14,354
ARIZONA,2014,49,49,0,1437
ARKANSAS,2014,49,49,75,3578
CALIFORNIA,2014,49,49,550,16962
COLORADO,2014,49,49,33,1501
CONNECTICUT,2014,49,49,6,619
DELAWARE,2014,49,49,26,1163
FLORIDA,2014,49,49,293,10472
GEORGIA,2014,49,49,141,10018
HAWAII,2014,49,49,6,60
IDAHO,2014,49,49,0,46
ILLINOIS,2014,49,49,6,388
INDIANA,2014,49,49,59,2528
IOWA,2014,49,49,1,171
KANSAS,2014,49,49,28,457
KENTUCKY,2014,49,49,66,3430
LOUISIANA,2014,49,49,0,385
MAINE,2014,49,49,0,61
MARYLAND,2014,49,49,125,1937
MASSACHUSETTS,2014,49,49,58,2103
MICHIGAN,2014,49,49,86,4547
MINNESOTA,2014,49,49,0,74
MISSISSIPPI,2014,49,49,0,1764
MISSOURI,2014,49,49,111,3004
MONTANA,2014,49,49,10,219
NEBRASKA,2014,49,49,0,484
NEVADA,2014,49,49,0,284
NEW HAMPSHIRE,2014,49,49,8,161
NEW JERSEY,2014,49,49,54,1576
NEW MEXICO,2014,49,49,8,406
NEW YORK,2014,49,49,163,5928
NORTH CAROLINA,2014,49,49,212,10377
NORTH DAKOTA,2014,49,49,0,15
OHIO,2014,49,49,77,4434
OKLAHOMA,2014,49,49,13,504
OREGON,2014,49,49,57,1945
PENNSYLVANIA,2014,49,49,222,10167
RHODE ISLAND,2014,49,49,4,153
SOUTH CAROLINA,2014,49,49,212,5860
SOUTH DAKOTA,2014,49,49,0,8
TENNESSEE,2014,49,49,76,2292
TEXAS,2014,49,49,700,8339
UTAH,2014,49,49,12,522
VERMONT,2014,49,49,1,11
VIRGINIA,2014,49,49,200,7481
WASHINGTON,2014,49,49,0,3779
WEST VIRGINIA,2014,49,49,6,525
WISCONSIN,2014,49,49,0,2327
WYOMING,2014,49,49,0,3
ALABAMA,2014,50,50,0,1503
ALASKA,2014,50,50,7,361
ARIZONA,2014,50,50,81,1518
ARKANSAS,2014,50,50,0,3578
CALIFORNIA,2014,50,50,298,17260
COLORADO,2014,50,50,31,1532
CONNECTICUT,2014,50,50,34,653
DELAWARE,2014,50,50,45,1208
FLORIDA,2014,50,50,297,10769
GEORGIA,2014,50,50,134,10152
HAWAII,2014,50,50,0,60
IDAHO,2014,50,50,1,47
ILLINOIS,2014,50,50,7,395
INDIANA,2014,50,50,73,2601
IOWA,2014,50,50,10,181
KANSAS,2014,50,50,15,472
KENTUCKY,2014,50,50,92,3522
LOUISIANA,2014,50,50,0,385
MAINE,2014,50,50,0,61
MARYLAND,2014,50,50,0,1937
MASSACHUSETTS,2014,50,50,39,2142
MICHIGAN,2014,50,50,124,4671
MINNESOTA,2014,50,50,0,74
MISSISSIPPI,2014,50,50,0,1764
MISSOURI,2014,50,50,111,3115
MONTANA,2014,50,50,12,231
NEBRASKA,2014,50,50,0,484
NEVADA,2014,50,50,23,307
NEW HAMPSHIRE,2014,50,50,4,165
NEW JERSEY,2014,50,50,48,1624
NEW MEXICO,2014,50,50,16,422
NEW YORK,2014,50,50,168,6096
NORTH CAROLINA,2014,50,50,219,10596
NORTH DAKOTA,2014,50,50,0,15
OHIO,2014,50,50,0,4434
OKLAHOMA,2014,50,50,13,517
OREGON,2014,50,50,53,1998
PENNSYLVANIA,2014,50,50,208,10375
RHODE ISLAND,2014,50,50,2,155
SOUTH CAROLINA,2014,50,50,173,6033
SOUTH DAKOTA,2014,50,50,0,8
TENNESSEE,2014,50,50,47,2339
TEXAS,2014,50,50,0,8339
UTAH,2014,50,50,10,532
VERMONT,2014,50,50,0,11
VIRGINIA,2014,50,50,203,7684
WASHINGTON,2014,50,50,115,3894
WEST VIRGINIA,2014,50,50,15,540
WISCONSIN,2014,50,50,86,2413
WYOMING,2014,50,50,0,3
ALABAMA,2014,51,51,0,1503
ALASKA,2014,51,51,10,371
ARIZONA,2014,51,51,77,1595
ARKANSAS,2014,51,51,75,3653
CALIFORNIA,2014,51,51,260,17520
COLORADO,2014,51,51,2,1534
CONNECTICUT,2014,51,51,39,692
DELAWARE,2014,51,51,20,1228
FLORIDA,2014,51,51,287,11056
GEORGIA,2014,51,51,121,10273
HAWAII,2014,51,51,3,63
IDAHO,2014,51,51,0,47
ILLINOIS,2014,51,51,17,412
INDIANA,2014,51,51,83,2684
IOWA,2014,51,51,9,190
KANSAS,2014,51,51,18,490
KENTUCKY,2014,51,51,0,3522
LOUISIANA,2014,51,51,0,385
MAINE,2014,51,51,3,64
MARYLAND,2014,51,51,0,1937
MASSACHUSETTS,2014,51,51,46,2188
MICHIGAN,2014,51,51,95,4766
MINNESOTA,2014,51,51,0,74
MISSISSIPPI,2014,51,51,0,1764
MISSOURI,2014,51,51,134,3249
MONTANA,2014,51,51,10,241
NEBRASKA,2014,51,51,0,484
NEVADA,2014,51,51,13,320
NEW HAMPSHIRE,2014,51,51,8,173
NEW JERSEY,2014,51,51,38,1662
NEW MEXICO,2014,51,51,9,431
NEW YORK,2014,51,51,180,6276
NORTH CAROLINA,2014,51,51,172,10768
NORTH DAKOTA,2014,51,51,0,15
OHIO,2014,51,51,92,4526
OKLAHOMA,2014,51,51,6,523
OREGON,2014,51,51,46,2044
PENNSYLVANIA,2014,51,51,217,10592
RHODE ISLAND,2014,51,51,1,156
SOUTH CAROLINA,2014,51,51,176,6209
SOUTH DAKOTA,2014,51,51,1,9
TENNESSEE,2014,51,51,57,2396
TEXAS,2014,51,51,588,8927
UTAH,2014,51,51,9,541
VERMONT,2014,51,51,0,11
VIRGINIA,2014,51,51,130,7814
WASHINGTON,2014,51,51,0,3894
WEST VIRGINIA,2014,51,51,0,540
WISCONSIN,2014,51,51,0,2413
WYOMING,2014,51,51,0,3
ALABAMA,2014,52,52,0,1503
ALASKA,2014,52,52,6,377
ARIZONA,2014,52,52,0,1595
ARKANSAS,2014,52,52,4,3657
CALIFORNIA,2014,52,52,180,17700
COLORADO,2014,52,52,0,1534
CONNECTICUT,2014,52,52,0,692
DELAWARE,2014,52,52,26,1254
FLORIDA,2014,52,52,126,11182
GEORGIA,2014,52,52,73,10346
HAWAII,2014,52,52,0,63
IDAHO,2014,52,52,0,47
ILLINOIS,2014,52,52,0,412
INDIANA,2014,52,52,109,2793
IOWA,2014,52,52,1,191
KANSAS,2014,52,52,3,493
KENTUCKY,2014,52,52,0,3522
LOUISIANA,2014,52,52,0,385
MAINE,2014,52,52,0,64
MARYLAND,2014,52,52,0,1937
MASSACHUSETTS,2014,52,52,0,2188
MICHIGAN,2014,52,52,37,4803
MINNESOTA,2014,52,52,0,74
MISSISSIPPI,2014,52,52,0,1764
MISSOURI,2014,52,52,84,3333
MONTANA,2014,52,52,0,241
NEBRASKA,2014,52,52,0,484
NEVADA,2014,52,52,9,329
NEW HAMPSHIRE,2014,52,52,0,173
NEW JERSEY,2014,52,52,17,1679
NEW MEXICO,2014,52,52,0,431
NEW YORK,2014,52,52,138,6414
NORTH CAROLINA,2014,52,52,214,10982
NORTH DAKOTA,2014,52,52,0,15
OHIO,2014,52,52,48,4574
OKLAHOMA,2014,52,52,6,529
OREGON,2014,52,52,37,2081
PENNSYLVANIA,2014,52,52,134,10726
RHODE ISLAND,2014,52,52,1,157
SOUTH CAROLINA,2014,52,52,40,6249
SOUTH DAKOTA,2014,52,52,0,9
TENNESSEE,2014,52,52,16,2412
TEXAS,2014,52,52,0,8927
UTAH,2014,52,52,4,545
VERMONT,2014,52,52,0,11
VIRGINIA,2014,52,52,150,7964
WASHINGTON,2014,52,52,69,3963
WEST VIRGINIA,2014,52,52,0,540
WISCONSIN,2014,52,52,42,2455
WYOMING,2014,52,52,0,3
ALABAMA,2014,53,53,159,1662
ALABAMA,2014,53,53,159,1821
ALASKA,2014,53,53,2,379
ALASKA,2014,53,53,2,381
ARIZONA,2014,53,53,0,1595
ARIZONA,2014,53,53,0,1595
ARKANSAS,2014,53,53,49,3706
ARKANSAS,2014,53,53,49,3755
CALIFORNIA,2014,53,53,210,17910
CALIFORNIA,2014,53,53,210,18120
COLORADO,2014,53,53,10,1544
COLORADO,2014,53,53,10,1554
CONNECTICUT,2014,53,53,0,692
CONNECTICUT,2014,53,53,0,692
DELAWARE,2014,53,53,25,1279
DELAWARE,2014,53,53,25,1304
FLORIDA,2014,53,53,228,11410
FLORIDA,2014,53,53,228,11638
GEORGIA,2014,53,53,60,10406
GEORGIA,2014,53,53,60,10466
HAWAII,2014,53,53,1,64
HAWAII,2014,53,53,1,65
IDAHO,2014,53,53,1,48
IDAHO,2014,53,53,1,49
ILLINOIS,2014,53,53,5,417
ILLINOIS,2014,53,53,5,422
INDIANA,2014,53,53,124,2917
INDIANA,2014,53,53,124,3041
IOWA,2014,53,53,1,192
IOWA,2014,53,53,1,193
KANSAS,2014,53,53,0,493
KANSAS,2014,53,53,0,493
KENTUCKY,2014,53,53,11,3533
KENTUCKY,2014,53,53,11,3544
LOUISIANA,2014,53,53,0,385
LOUISIANA,2014,53,53,0,385
MAINE,2014,53,53,11,75
MAINE,2014,53,53,11,86
MARYLAND,2014,53,53,73,2010
MARYLAND,2014,53,53,73,2083
MASSACHUSETTS,2014,53,53,40,2228
MASSACHUSETTS,2014,53,53,40,2268
MICHIGAN,2014,53,53,71,4874
MICHIGAN,2014,53,53,71,4945
MINNESOTA,2014,53,53,2,76
MINNESOTA,2014,53,53,2,78
MISSISSIPPI,2014,53,53,0,1764
MISSISSIPPI,2014,53,53,0,1764
MISSOURI,2014,53,53,63,3396
MISSOURI,2014,53,53,63,3459
MONTANA,2014,53,53,5,246
MONTANA,2014,53,53,5,251
NEBRASKA,2014,53,53,0,484
NEBRASKA,2014,53,53,0,484
NEVADA,2014,53,53,0,329
NEVADA,2014,53,53,0,329
NEW HAMPSHIRE,2014,53,53,2,175
NEW HAMPSHIRE,2014,53,53,2,177
NEW JERSEY,2014,53,53,27,1706
NEW JERSEY,2014,53,53,27,1733
NEW MEXICO,2014,53,53,7,438
NEW MEXICO,2014,53,53,7,445
NEW YORK,2014,53,53,102,6516
NEW YORK,2014,53,53,102,6618
NORTH CAROLINA,2014,53,53,417,11399
NORTH CAROLINA,2014,53,53,417,11816
NORTH DAKOTA,2014,53,53,0,15
NORTH DAKOTA,2014,53,53,0,15
OHIO,2014,53,53,78,4652
OHIO,2014,53,53,78,4730
OKLAHOMA,2014,53,53,17,546
OKLAHOMA,2014,53,53,17,563
OREGON,2014,53,53,0,2081
OREGON,2014,53,53,0,2081
PENNSYLVANIA,2014,53,53,142,10868
PENNSYLVANIA,2014,53,53,142,11010
RHODE ISLAND,2014,53,53,0,157
RHODE ISLAND,2014,53,53,0,157
SOUTH CAROLINA,2014,53,53,184,6433
SOUTH CAROLINA,2014,53,53,184,6617
SOUTH DAKOTA,2014,53,53,0,9
SOUTH DAKOTA,2014,53,53,0,9
TENNESSEE,2014,53,53,50,2462
TENNESSEE,2014,53,53,50,2512
TEXAS,2014,53,53,364,9291
TEXAS,2014,53,53,364,9655
UTAH,2014,53,53,0,545
UTAH,2014,53,53,0,545
VERMONT,2014,53,53,0,11
VERMONT,2014,53,53,0,11
VIRGINIA,2014,53,53,113,8077
VIRGINIA,2014,53,53,113,8190
WASHINGTON,2014,53,53,91,4054
WASHINGTON,2014,53,53,91,4145
WEST VIRGINIA,2014,53,53,19,559
WEST VIRGINIA,2014,53,53,19,578
WISCONSIN,2014,53,53,25,2480
WISCONSIN,2014,53,53,25,2505
WYOMING,2014,53,53,0,3
WYOMING,2014,53,53,0,3
ALABAMA,2015,1,54,0,1821
ALASKA,2015,1,54,0,381
ARIZONA,2015,1,54,0,1595
ARKANSAS,2015,1,54,65,3820
CALIFORNIA,2015,1,54,169,18289
COLORADO,2015,1,54,46,1600
CONNECTICUT,2015,1,54,0,692
DELAWARE,2015,1,54,8,1312
FLORIDA,2015,1,54,164,11802
GEORGIA,2015,1,54,92,10558
HAWAII,2015,1,54,0,65
IDAHO,2015,1,54,0,49
ILLINOIS,2015,1,54,16,438
INDIANA,2015,1,54,79,3120
IOWA,2015,1,54,4,197
KANSAS,2015,1,54,48,541
KENTUCKY,2015,1,54,0,3544
LOUISIANA,2015,1,54,0,385
MAINE,2015,1,54,0,86
MARYLAND,2015,1,54,0,2083
MASSACHUSETTS,2015,1,54,0,2268
MICHIGAN,2015,1,54,107,5052
MINNESOTA,2015,1,54,0,78
MISSISSIPPI,2015,1,54,0,1764
MISSOURI,2015,1,54,134,3593
MONTANA,2015,1,54,9,260
NEBRASKA,2015,1,54,0,484
NEVADA,2015,1,54,0,329
NEW HAMPSHIRE,2015,1,54,0,177
NEW JERSEY,2015,1,54,46,1779
NEW MEXICO,2015,1,54,14,459
NEW YORK,2015,1,54,63,6681
NORTH CAROLINA,2015,1,54,378,12194
NORTH DAKOTA,2015,1,54,0,15
OHIO,2015,1,54,90,4820
OKLAHOMA,2015,1,54,14,577
OREGON,2015,1,54,56,2137
PENNSYLVANIA,2015,1,54,192,11202
RHODE ISLAND,2015,1,54,1,158
SOUTH CAROLINA,2015,1,54,128,6745
SOUTH DAKOTA,2015,1,54,0,9
TENNESSEE,2015,1,54,70,2582
TEXAS,2015,1,54,845,10500
UTAH,2015,1,54,17,562
VERMONT,2015,1,54,0,11
VIRGINIA,2015,1,54,0,8190
WASHINGTON,2015,1,54,0,4145
WEST VIRGINIA,2015,1,54,11,589
WISCONSIN,2015,1,54,40,2545
WYOMING,2015,1,54,0,3
ALABAMA,2015,2,55,0,1821
ALASKA,2015,2,55,4,385
ARIZONA,2015,2,55,0,1595
ARKANSAS,2015,2,55,104,3924
CALIFORNIA,2015,2,55,108,18397
COLORADO,2015,2,55,37,1637
CONNECTICUT,2015,2,55,0,692
DELAWARE,2015,2,55,8,1320
FLORIDA,2015,2,55,196,11998
GEORGIA,2015,2,55,120,10678
HAWAII,2015,2,55,0,65
IDAHO,2015,2,55,0,49
ILLINOIS,2015,2,55,7,445
INDIANA,2015,2,55,24,3144
IOWA,2015,2,55,13,210
KANSAS,2015,2,55,11,552
KENTUCKY,2015,2,55,44,3588
LOUISIANA,2015,2,55,0,385
MAINE,2015,2,55,0,86
MARYLAND,2015,2,55,69,2152
MASSACHUSETTS,2015,2,55,0,2268
MICHIGAN,2015,2,55,107,5159
MINNESOTA,2015,2,55,0,78
MISSISSIPPI,2015,2,55,0,1764
MISSOURI,2015,2,55,119,3712
MONTANA,2015,2,55,11,271
NEBRASKA,2015,2,55,0,484
NEVADA,2015,2,55,2,331
NEW HAMPSHIRE,2015,2,55,0,177
NEW JERSEY,2015,2,55,36,1815
NEW MEXICO,2015,2,55,20,479
NEW YORK,2015,2,55,135,6816
NORTH CAROLINA,2015,2,55,132,12326
NORTH DAKOTA,2015,2,55,0,15
OHIO,2015,2,55,127,4947
OKLAHOMA,2015,2,55,19,596
OREGON,2015,2,55,60,2197
PENNSYLVANIA,2015,2,55,215,11417
RHODE ISLAND,2015,2,55,2,160
SOUTH CAROLINA,2015,2,55,169,6914
SOUTH DAKOTA,2015,2,55,0,9
TENNESSEE,2015,2,55,97,2679
TEXAS,2015,2,55,0,10500
UTAH,2015,2,55,10,572
VERMONT,2015,2,55,0,11
VIRGINIA,2015,2,55,0,8190
WASHINGTON,2015,2,55,0,4145
WEST VIRGINIA,2015,2,55,8,597
WISCONSIN,2015,2,55,69,2614
WYOMING,2015,2,55,0,3
ALABAMA,2015,3,56,119,1940
ALASKA,2015,3,56,6,391
ARIZONA,2015,3,56,0,1595
ARKANSAS,2015,3,56,96,4020
CALIFORNIA,2015,3,56,124,18521
COLORADO,2015,3,56,29,1666
CONNECTICUT,2015,3,56,0,692
DELAWARE,2015,3,56,16,1336
FLORIDA,2015,3,56,217,12215
GEORGIA,2015,3,56,121,10799
HAWAII,2015,3,56,0,65
IDAHO,2015,3,56,0,49
ILLINOIS,2015,3,56,9,454
INDIANA,2015,3,56,72,3216
IOWA,2015,3,56,14,224
KANSAS,2015,3,56,12,564
KENTUCKY,2015,3,56,56,3644
LOUISIANA,2015,3,56,3,388
MAINE,2015,3,56,0,86
MARYLAND,2015,3,56,0,2152
MASSACHUSETTS,2015,3,56,0,2268
MICHIGAN,2015,3,56,89,5248
MINNESOTA,2015,3,56,0,78
MISSISSIPPI,2015,3,56,38,1802
MISSOURI,2015,3,56,127,3839
MONTANA,2015,3,56,14,285
NEBRASKA,2015,3,56,11,495
NEVADA,2015,3,56,0,331
NEW HAMPSHIRE,2015,3,56,0,177
NEW JERSEY,2015,3,56,34,1849
NEW MEXICO,2015,3,56,6,485
NEW YORK,2015,3,56,115,6931
NORTH CAROLINA,2015,3,56,155,12481
NORTH DAKOTA,2015,3,56,0,15
OHIO,2015,3,56,65,5012
OKLAHOMA,2015,3,56,18,614
OREGON,2015,3,56,61,2258
PENNSYLVANIA,2015,3,56,260,11677
RHODE ISLAND,2015,3,56,2,162
SOUTH CAROLINA,2015,3,56,150,7064
SOUTH DAKOTA,2015,3,56,5,14
TENNESSEE,2015,3,56,24,2703
TEXAS,2015,3,56,513,11013
UTAH,2015,3,56,11,583
VERMONT,2015,3,56,0,11
VIRGINIA,2015,3,56,122,8312
WASHINGTON,2015,3,56,124,4269
WEST VIRGINIA,2015,3,56,8,605
WISCONSIN,2015,3,56,52,2666
WYOMING,2015,3,56,0,3
ALABAMA,2015,4,57,0,1940
ALASKA,2015,4,57,5,396
ARIZONA,2015,4,57,0,1595
ARKANSAS,2015,4,57,102,4122
CALIFORNIA,2015,4,57,273,18794
COLORADO,2015,4,57,29,1695
CONNECTICUT,2015,4,57,0,692
DELAWARE,2015,4,57,24,1360
FLORIDA,2015,4,57,0,12215
GEORGIA,2015,4,57,124,10923
HAWAII,2015,4,57,11,76
IDAHO,2015,4,57,1,50
ILLINOIS,2015,4,57,8,462
INDIANA,2015,4,57,77,3293
IOWA,2015,4,57,5,229
KANSAS,2015,4,57,14,578
KENTUCKY,2015,4,57,76,3720
LOUISIANA,2015,4,57,4,392
MAINE,2015,4,57,5,91
MARYLAND,2015,4,57,51,2203
MASSACHUSETTS,2015,4,57,0,2268
MICHIGAN,2015,4,57,84,5332
MINNESOTA,2015,4,57,0,78
MISSISSIPPI,2015,4,57,35,1837
MISSOURI,2015,4,57,105,3944
MONTANA,2015,4,57,10,295
NEBRASKA,2015,4,57,19,514
NEVADA,2015,4,57,0,331
NEW HAMPSHIRE,2015,4,57,0,177
NEW JERSEY,2015,4,57,43,1892
NEW MEXICO,2015,4,57,12,497
NEW YORK,2015,4,57,169,7100
NORTH CAROLINA,2015,4,57,252,12733
NORTH DAKOTA,2015,4,57,1,16
OHIO,2015,4,57,66,5078
OKLAHOMA,2015,4,57,24,638
OREGON,2015,4,57,60,2318
PENNSYLVANIA,2015,4,57,214,11891
RHODE ISLAND,2015,4,57,1,163
SOUTH CAROLINA,2015,4,57,0,7064
SOUTH DAKOTA,2015,4,57,2,16
TENNESSEE,2015,4,57,81,2784
TEXAS,2015,4,57,598,11611
UTAH,2015,4,57,12,595
VERMONT,2015,4,57,3,14
VIRGINIA,2015,4,57,137,8449
WASHINGTON,2015,4,57,128,4397
WEST VIRGINIA,2015,4,57,4,609
WISCONSIN,2015,4,57,45,2711
WYOMING,2015,4,57,0,3
ALABAMA,2015,5,58,149,2089
ALASKA,2015,5,58,3,399
ARIZONA,2015,5,58,0,1595
ARKANSAS,2015,5,58,93,4215
CALIFORNIA,2015,5,58,263,19057
COLORADO,2015,5,58,32,1727
CONNECTICUT,2015,5,58,0,692
DELAWARE,2015,5,58,24,1384
FLORIDA,2015,5,58,226,12441
GEORGIA,2015,5,58,128,11051
HAWAII,2015,5,58,0,76
IDAHO,2015,5,58,0,50
ILLINOIS,2015,5,58,6,468
INDIANA,2015,5,58,78,3371
IOWA,2015,5,58,4,233
KANSAS,2015,5,58,5,583
KENTUCKY,2015,5,58,79,3799
LOUISIANA,2015,5,58,0,392
MAINE,2015,5,58,0,91
MARYLAND,2015,5,58,95,2298
MASSACHUSETTS,2015,5,58,0,2268
MICHIGAN,2015,5,58,118,5450
MINNESOTA,2015,5,58,0,78
MISSISSIPPI,2015,5,58,57,1894
MISSOURI,2015,5,58,117,4061
MONTANA,2015,5,58,0,295
NEBRASKA,2015,5,58,23,537
NEVADA,2015,5,58,1,332
NEW HAMPSHIRE,2015,5,58,0,177
NEW JERSEY,2015,5,58,41,1933
NEW MEXICO,2015,5,58,20,517
NEW YORK,2015,5,58,172,7272
NORTH CAROLINA,2015,5,58,803,13536
NORTH DAKOTA,2015,5,58,0,16
OHIO,2015,5,58,96,5174
OKLAHOMA,2015,5,58,30,668
OREGON,2015,5,58,79,2397
PENNSYLVANIA,2015,5,58,273,12164
RHODE ISLAND,2015,5,58,2,165
SOUTH CAROLINA,2015,5,58,122,7186
SOUTH DAKOTA,2015,5,58,0,16
TENNESSEE,2015,5,58,48,2832
TEXAS,2015,5,58,425,12036
UTAH,2015,5,58,2,597
VERMONT,2015,5,58,2,16
VIRGINIA,2015,5,58,148,8597
WASHINGTON,2015,5,58,100,4497
WEST VIRGINIA,2015,5,58,8,617
WISCONSIN,2015,5,58,31,2742
WYOMING,2015,5,58,0,3
ALABAMA,2015,6,59,0,2089
ALASKA,2015,6,59,10,409
ARIZONA,2015,6,59,101,1696
ARKANSAS,2015,6,59,0,4215
CALIFORNIA,2015,6,59,244,19301
COLORADO,2015,6,59,56,1783
CONNECTICUT,2015,6,59,0,692
DELAWARE,2015,6,59,24,1408
FLORIDA,2015,6,59,194,12635
GEORGIA,2015,6,59,101,11152
HAWAII,2015,6,59,0,76
IDAHO,2015,6,59,3,53
ILLINOIS,2015,6,59,8,476
INDIANA,2015,6,59,75,3446
IOWA,2015,6,59,6,239
KANSAS,2015,6,59,17,600
KENTUCKY,2015,6,59,76,3875
LOUISIANA,2015,6,59,1,393
MAINE,2015,6,59,0,91
MARYLAND,2015,6,59,0,2298
MASSACHUSETTS,2015,6,59,0,2268
MICHIGAN,2015,6,59,112,5562
MINNESOTA,2015,6,59,0,78
MISSISSIPPI,2015,6,59,46,1940
MISSOURI,2015,6,59,95,4156
MONTANA,2015,6,59,10,305
NEBRASKA,2015,6,59,20,557
NEVADA,2015,6,59,0,332
NEW HAMPSHIRE,2015,6,59,0,177
NEW JERSEY,2015,6,59,60,1993
NEW MEXICO,2015,6,59,13,530
NEW YORK,2015,6,59,145,7417
NORTH CAROLINA,2015,6,59,0,13536
NORTH DAKOTA,2015,6,59,1,17
OHIO,2015,6,59,103,5277
OKLAHOMA,2015,6,59,31,699
OREGON,2015,6,59,58,2455
PENNSYLVANIA,2015,6,59,217,12381
RHODE ISLAND,2015,6,59,0,165
SOUTH CAROLINA,2015,6,59,182,7368
SOUTH DAKOTA,2015,6,59,0,16
TENNESSEE,2015,6,59,45,2877
TEXAS,2015,6,59,0,12036
UTAH,2015,6,59,28,625
VERMONT,2015,6,59,0,16
VIRGINIA,2015,6,59,0,8597
WASHINGTON,2015,6,59,100,4597
WEST VIRGINIA,2015,6,59,0,617
WISCONSIN,2015,6,59,51,2793
WYOMING,2015,6,59,0,3
ALABAMA,2015,7,60,0,2089
ALASKA,2015,7,60,4,413
ARIZONA,2015,7,60,89,1785
ARKANSAS,2015,7,60,62,4277
CALIFORNIA,2015,7,60,197,19498
COLORADO,2015,7,60,37,1820
CONNECTICUT,2015,7,60,0,692
DELAWARE,2015,7,60,17,1425
FLORIDA,2015,7,60,223,12858
GEORGIA,2015,7,60,0,11152
HAWAII,2015,7,60,0,76
IDAHO,2015,7,60,0,53
ILLINOIS,2015,7,60,11,487
INDIANA,2015,7,60,58,3504
IOWA,2015,7,60,5,244
KANSAS,2015,7,60,16,616
KENTUCKY,2015,7,60,42,3917
LOUISIANA,2015,7,60,2,395
MAINE,2015,7,60,1,92
MARYLAND,2015,7,60,0,2298
MASSACHUSETTS,2015,7,60,0,2268
MICHIGAN,2015,7,60,0,5562
MINNESOTA,2015,7,60,0,78
MISSISSIPPI,2015,7,60,53,1993
MISSOURI,2015,7,60,109,4265
MONTANA,2015,7,60,14,319
NEBRASKA,2015,7,60,9,566
NEVADA,2015,7,60,0,332
NEW HAMPSHIRE,2015,7,60,2,179
NEW JERSEY,2015,7,60,39,2032
NEW MEXICO,2015,7,60,13,543
NEW YORK,2015,7,60,145,7562
NORTH CAROLINA,2015,7,60,568,14104
NORTH DAKOTA,2015,7,60,0,17
OHIO,2015,7,60,81,5358
OKLAHOMA,2015,7,60,15,714
OREGON,2015,7,60,39,2494
PENNSYLVANIA,2015,7,60,208,12589
RHODE ISLAND,2015,7,60,3,168
SOUTH CAROLINA,2015,7,60,130,7498
SOUTH DAKOTA,2015,7,60,0,16
TENNESSEE,2015,7,60,19,2896
TEXAS,2015,7,60,0,12036
UTAH,2015,7,60,17,642
VERMONT,2015,7,60,2,18
VIRGINIA,2015,7,60,80,8677
WASHINGTON,2015,7,60,86,4683
WEST VIRGINIA,2015,7,60,18,635
WISCONSIN,2015,7,60,33,2826
WYOMING,2015,7,60,0,3
ALABAMA,2015,8,61,137,2226
ALASKA,2015,8,61,8,421
ARIZONA,2015,8,61,0,1785
ARKANSAS,2015,8,61,58,4335
CALIFORNIA,2015,8,61,269,19767
COLORADO,2015,8,61,31,1851
CONNECTICUT,2015,8,61,0,692
DELAWARE,2015,8,61,25,1450
FLORIDA,2015,8,61,0,12858
GEORGIA,2015,8,61,91,11243
HAWAII,2015,8,61,0,76
IDAHO,2015,8,61,0,53
ILLINOIS,2015,8,61,13,500
INDIANA,2015,8,61,62,3566
IOWA,2015,8,61,4,248
KANSAS,2015,8,61,7,623
KENTUCKY,2015,8,61,99,4016
LOUISIANA,2015,8,61,0,395
MAINE,2015,8,61,0,92
MARYLAND,2015,8,61,72,2370
MASSACHUSETTS,2015,8,61,0,2268
MICHIGAN,2015,8,61,80,5642
MINNESOTA,2015,8,61,0,78
MISSISSIPPI,2015,8,61,18,2011
MISSOURI,2015,8,61,130,4395
MONTANA,2015,8,61,9,328
NEBRASKA,2015,8,61,8,574
NEVADA,2015,8,61,0,332
NEW HAMPSHIRE,2015,8,61,1,180
NEW JERSEY,2015,8,61,51,2083
NEW MEXICO,2015,8,61,13,556
NEW YORK,2015,8,61,139,7701
NORTH CAROLINA,2015,8,61,427,14531
NORTH DAKOTA,2015,8,61,2,19
OHIO,2015,8,61,93,5451
OKLAHOMA,2015,8,61,9,723
